,site,length,neff
2465,4cvb_A_Zn_4306_OK,562,10.899999618530273
2466,4cvb_A_Zn_4307_OK,562,10.899999618530273
2467,4cvc_A_Zn_4305_OK,562,10.899999618530273
2468,4cvc_A_Zn_4307_OK,562,10.899999618530273
2469,4cvt_A_Zn_1301_OK,157,10.5
2470,4cvt_A_Zn_1302_OK,157,10.5
2471,4d0y_A_Zn_2954_OK,184,8.600000381469728
2472,4d0y_A_Zn_2957_OK,184,8.699999809265138
2473,4d0y_A_Zn_2969_OK,184,8.699999809265138
2474,4d0y_B_Zn_2957_OK,184,8.600000381469728
2475,4d0y_B_Zn_2964_OK,184,8.699999809265138
2476,4d0y_B_Zn_2965_OK,184,8.600000381469728
2477,4d0y_B_Zn_2966_OK,184,8.600000381469728
2478,4d0y_B_Zn_2967_OK,184,8.699999809265138
2479,4d0y_B_Zn_2968_OK,184,8.600000381469728
2480,4d0y_B_Zn_2969_OK,184,8.600000381469728
2481,4d0y_B_Zn_2970_OK,184,8.699999809265138
2482,4d1l_A_Zn_1946_OK,39,5.5
2483,4d1l_B_Zn_1946_OK,37,5.400000095367432
2484,4d1l_C_Zn_1947_OK,40,5.5
2485,4d1l_D_Zn_1947_OK,41,5.400000095367432
2486,4d1m_B_Zn_3977_OK,40,5.5
2487,4d1m_F_Zn_3978_OK,41,5.400000095367432
2488,4d7v_A_Zn_3347_OK,227,7.300000190734862
2489,4d7v_A_Zn_3348_OK,227,7.300000190734862
2490,4d9q_A_Zn_9929_OK,228,12.199999809265135
2491,4d9q_B_Zn_9958_OK,228,12.199999809265135
2492,4d9q_L_Zn_9998_OK,213,12.699999809265135
2493,4ddu_A_Zn_9034_OK,1102,8.800000190734863
2494,4dgu_A_Zn_3459_OK,232,8.300000190734862
2495,4dgu_A_Zn_3460_OK,232,8.300000190734862
2496,4dgu_A_Zn_3461_OK,232,8.300000190734862
2497,4dgu_B_Zn_3460_OK,224,8.199999809265138
2498,4dgu_B_Zn_3461_OK,224,8.199999809265138
2499,4dgu_B_Zn_3464_OK,224,8.199999809265138
2500,4dgu_B_Zn_3465_OK,224,8.199999809265138
2501,4dgu_B_Zn_3467_OK,224,8.199999809265138
2502,4dih_H_Zn_2621_OK,249,12.100000381469727
2503,4dih_H_Zn_2622_OK,249,12.100000381469727
2504,4dlm_A_Zn_2300_OK,287,10.800000190734863
2505,4dlm_A_Zn_2301_OK,287,10.800000190734863
2506,4dlm_A_Zn_2302_OK,287,10.800000190734863
2507,4dlm_A_Zn_2303_OK,287,10.800000190734863
2508,4dlm_A_Zn_2304_OK,287,10.800000190734863
2509,4dlm_A_Zn_2305_OK,287,10.800000190734863
2510,4dnm_A_Zn_2318_OK,287,10.800000190734863
2511,4dt3_A_Zn_998_OK,129,7.9000000953674325
2512,4dwc_A_Zn_2733_OK,158,6.5
2513,4dwc_A_Zn_2734_OK,158,6.5
2514,4dwz_A_Zn_12055_OK,258,6.4000000953674325
2515,4dwz_B_Zn_12058_OK,265,6.4000000953674325
2516,4dwz_B_Zn_12059_OK,265,6.4000000953674325
2517,4dwz_B_Zn_12060_OK,265,6.4000000953674325
2518,4dwz_B_Zn_12064_OK,265,6.4000000953674325
2519,4dwz_D_Zn_12073_OK,269,6.4000000953674325
2520,4dwz_E_Zn_12077_OK,256,6.0999999046325675
2521,4dwz_E_Zn_12080_OK,256,6.0999999046325675
2522,4dwz_E_Zn_12081_OK,256,6.0999999046325675
2523,4dwz_F_Zn_12079_OK,269,6.4000000953674325
2524,4dwz_F_Zn_12082_OK,269,6.4000000953674325
2525,4dwz_F_Zn_12088_OK,269,6.4000000953674325
2526,4dxb_A_Zn_9855_OK,637,11.199999809265137
2527,4dy1_A_Zn_2919_OK,369,9.399999618530273
2528,4dyg_A_Zn_3758_OK,242,8.800000190734863
2529,4dyg_A_Zn_3759_OK,242,8.800000190734863
2530,4dyg_A_Zn_3760_OK,242,8.800000190734863
2531,4dyg_A_Zn_3761_OK,242,8.800000190734863
2532,4dyu_E_Zn_14919_OK,155,8.899999618530273
2533,4dzh_A_Zn_3427_OK,439,11.800000190734865
2534,4e6r_A_Zn_971_OK,54,13.800000190734865
2535,4e6r_B_Zn_1001_OK,54,13.800000190734865
2536,4ebb_A_Zn_7026_OK,450,9.699999809265137
2537,4ebb_A_Zn_7027_OK,450,9.699999809265137
2538,4ebb_A_Zn_7028_OK,450,9.699999809265137
2539,4ege_A_Zn_2745_OK,371,10.399999618530273
2540,4ege_A_Zn_2746_OK,371,10.399999618530273
2541,4ege_A_Zn_2749_OK,371,10.399999618530273
2542,4ege_A_Zn_2750_OK,371,10.399999618530273
2543,4ege_A_Zn_2751_OK,371,10.399999618530273
2544,4ege_A_Zn_2752_OK,371,10.399999618530273
2545,4ege_A_Zn_2753_OK,371,10.399999618530273
2546,4eog_A_Zn_3856_OK,466,7.0
2547,4esj_A_Zn_4996_OK,246,4.900000095367432
2548,4ets_A_Zn_2347_OK,141,9.199999809265137
2549,4evb_A_Zn_1184_OK,143,9.5
2550,4evb_A_Zn_1185_OK,143,9.5
2551,4eyb_B_Zn_3673_OK,241,9.600000381469727
2552,4f0a_B_Zn_3335_OK,294,7.699999809265138
2553,4f0a_B_Zn_3336_OK,294,7.699999809265138
2554,4f14_A_Zn_1078_OK,56,14.5
2555,4f2o_A_Zn_2041_OK,258,12.5
2556,4f31_D_Zn_4077_OK,258,12.5
2557,4f9w_A_Zn_2832_OK,336,10.100000381469727
2558,4faj_A_Zn_4137_OK,507,11.300000190734865
2559,4faj_A_Zn_4138_OK,507,11.300000190734865
2560,4faj_A_Zn_4139_OK,507,11.300000190734865
2561,4faj_A_Zn_4140_OK,507,11.300000190734865
2562,4fc5_B_Zn_12057_OK,268,6.5
2563,4fc5_B_Zn_12058_OK,268,6.5
2564,4fc5_B_Zn_12061_OK,268,6.5
2565,4fc5_C_Zn_12068_OK,269,6.5
2566,4fc5_D_Zn_12076_OK,268,6.4000000953674325
2567,4fc5_E_Zn_12083_OK,258,6.4000000953674325
2568,4fc5_E_Zn_12085_OK,258,6.4000000953674325
2569,4fc5_F_Zn_12068_OK,269,6.5
2570,4fc5_F_Zn_12082_OK,269,6.5
2571,4fc5_F_Zn_12095_OK,269,6.5
2572,4fe8_C_Zn_9513_OK,410,10.899999618530273
2573,4fe8_C_Zn_9515_OK,410,11.0
2574,4feb_A_Zn_9458_OK,402,11.199999809265137
2575,4feb_A_Zn_9460_OK,402,11.199999809265137
2576,4feb_B_Zn_9467_OK,402,11.199999809265137
2577,4feb_B_Zn_9470_OK,402,11.199999809265137
2578,4feb_B_Zn_9471_OK,402,11.199999809265137
2579,4feb_B_Zn_9481_OK,402,11.199999809265137
2580,4feb_B_Zn_9483_OK,402,11.199999809265137
2581,4feb_B_Zn_9484_OK,402,11.199999809265137
2582,4feb_C_Zn_9488_OK,402,11.199999809265137
2583,4feb_C_Zn_9493_OK,402,11.199999809265137
2584,4fed_A_Zn_9370_OK,401,11.300000190734865
2585,4fed_A_Zn_9372_OK,401,11.300000190734865
2586,4fed_A_Zn_9373_OK,401,11.300000190734865
2587,4fed_B_Zn_9384_OK,402,11.199999809265137
2588,4fed_B_Zn_9387_OK,402,11.199999809265137
2589,4fed_B_Zn_9390_OK,402,11.199999809265137
2590,4fed_B_Zn_9392_OK,402,11.199999809265137
2591,4fed_C_Zn_9393_OK,401,11.300000190734865
2592,4fed_C_Zn_9400_OK,401,11.300000190734865
2593,4fed_C_Zn_9403_OK,401,11.300000190734865
2594,4fed_C_Zn_9405_OK,401,11.300000190734865
2595,4fil_A_Zn_8170_OK,256,10.300000190734863
2596,4fil_A_Zn_8172_OK,256,10.300000190734863
2597,4fil_A_Zn_8175_OK,256,10.300000190734863
2598,4fil_A_Zn_8177_OK,256,10.300000190734863
2599,4fil_B_Zn_8175_OK,256,10.300000190734863
2600,4fil_B_Zn_8246_OK,256,10.399999618530273
2601,4fil_B_Zn_8252_OK,256,10.199999809265137
2602,4fil_B_Zn_8255_OK,256,10.300000190734863
2603,4fil_B_Zn_8257_OK,256,10.5
2604,4fil_B_Zn_8258_OK,256,10.199999809265137
2605,4fil_C_Zn_8177_OK,256,10.300000190734863
2606,4fil_C_Zn_8311_OK,256,10.399999618530273
2607,4fil_C_Zn_8315_OK,256,10.399999618530273
2608,4fil_C_Zn_8318_OK,256,10.300000190734863
2609,4fil_C_Zn_8319_OK,256,10.199999809265137
2610,4fil_C_Zn_8320_OK,256,10.199999809265137
2611,4fil_C_Zn_8321_OK,256,10.300000190734863
2612,4fil_D_Zn_8364_OK,256,10.199999809265137
2613,4fil_D_Zn_8366_OK,256,10.300000190734863
2614,4fil_D_Zn_8367_OK,256,10.399999618530273
2615,4fil_D_Zn_8369_OK,256,10.300000190734863
2616,4fil_D_Zn_8371_OK,256,10.300000190734863
2617,4fil_D_Zn_8372_OK,256,10.600000381469727
2618,4fil_D_Zn_8373_OK,256,10.199999809265137
2619,4fp8_B_Zn_22413_OK,267,4.0
2620,4fp8_L_Zn_22413_OK,213,12.800000190734865
2621,4frv_A_Zn_3009_OK,185,9.100000381469727
2622,4frv_A_Zn_3010_OK,185,9.199999809265137
2623,4ftf_A_Zn_852_OK,109,5.199999809265137
2624,4ftf_A_Zn_853_OK,109,5.199999809265137
2625,4ftf_A_Zn_854_OK,109,5.199999809265137
2626,4fvk_A_Zn_5755_OK,367,3.5999999046325684
2627,4fvk_A_Zn_5756_OK,367,3.5999999046325684
2628,4fvk_B_Zn_5814_OK,367,3.5999999046325684
2629,4fxo_D_Zn_6777_OK,220,9.5
2630,4g09_A_Zn_3274_OK,432,6.0
2631,4gbd_B_Zn_6747_OK,434,11.899999618530273
2632,4gbm_A_Zn_2327_OK,283,12.399999618530273
2633,4gbm_A_Zn_2328_OK,283,12.399999618530273
2634,4gbm_A_Zn_2329_OK,283,12.300000190734865
2635,4gbm_A_Zn_2331_OK,283,12.300000190734865
2636,4ggg_A_Zn_1452_OK,92,9.699999809265137
2637,4gk8_A_Zn_2193_OK,263,10.199999809265137
2638,4gqt_A_Zn_3366_OK,209,10.0
2639,4gqt_A_Zn_3368_OK,209,10.0
2640,4gqt_A_Zn_3369_OK,209,10.0
2641,4gqt_A_Zn_3370_OK,209,10.0
2642,4gqt_A_Zn_3371_OK,209,10.0
2643,4gqt_A_Zn_3400_OK,209,10.0
2644,4gqt_B_Zn_3366_OK,209,10.0
2645,4gqt_B_Zn_3399_OK,209,10.0
2646,4gqt_B_Zn_3400_OK,209,10.0
2647,4gqt_B_Zn_3401_OK,209,10.0
2648,4gsz_A_Zn_4762_OK,313,9.100000381469727
2649,4gsz_A_Zn_4763_OK,313,9.100000381469727
2650,4gsz_A_Zn_4764_OK,313,9.100000381469727
2651,4gsz_B_Zn_4795_OK,313,9.100000381469727
2652,4guj_B_Zn_3937_OK,251,8.699999809265138
2653,4guj_B_Zn_3938_OK,251,8.699999809265138
2654,4gwc_A_Zn_4763_OK,313,9.100000381469727
2655,4gwd_A_Zn_4763_OK,313,9.100000381469727
2656,4gy5_C_Zn_6134_OK,154,5.5
2657,4h45_A_Zn_2506_OK,326,9.0
2658,4h45_A_Zn_2507_OK,326,9.100000381469727
2659,4h8q_A_Zn_1015_OK,119,8.5
2660,4hcg_A_Zn_1507_OK,95,11.399999618530273
2661,4hcg_A_Zn_1508_OK,95,11.399999618530273
2662,4hcg_B_Zn_1508_OK,90,11.5
2663,4hcg_B_Zn_1510_OK,90,11.5
2664,4hcg_B_Zn_1511_OK,90,11.5
2665,4hdt_A_Zn_2524_OK,340,9.5
2666,4hdt_A_Zn_2525_OK,340,9.399999618530273
2667,4hdt_A_Zn_2526_OK,340,9.600000381469727
2668,4hdt_A_Zn_2527_OK,340,9.399999618530273
2669,4hdt_A_Zn_2528_OK,340,9.600000381469727
2670,4hex_A_Zn_2206_OK,139,12.600000381469727
2671,4hex_A_Zn_2208_OK,139,12.600000381469727
2672,4hex_A_Zn_2213_OK,139,12.600000381469727
2673,4hex_B_Zn_2208_OK,140,12.600000381469727
2674,4hex_B_Zn_2209_OK,140,12.600000381469727
2675,4hex_B_Zn_2213_OK,140,12.600000381469727
2676,4hk5_D_Zn_11282_OK,380,10.199999809265137
2677,4hks_A_Zn_2360_OK,165,5.0
2678,4htm_A_Zn_233_OK,28,4.099999904632568
2679,4htm_A_Zn_234_OK,28,4.099999904632568
2680,4htm_A_Zn_235_OK,28,4.099999904632568
2681,4hvl_A_Zn_2655_OK,369,9.699999809265137
2682,4hvl_A_Zn_2656_OK,369,9.699999809265137
2683,4hvl_A_Zn_2657_OK,369,9.699999809265137
2684,4hvl_A_Zn_2658_OK,369,9.699999809265137
2685,4hvl_A_Zn_2661_OK,369,9.699999809265137
2686,4hx2_A_Zn_5490_OK,274,10.5
2687,4hx2_B_Zn_5518_OK,114,6.199999809265138
2688,4hy0_A_Zn_6321_OK,96,7.9000000953674325
2689,4hy0_B_Zn_6366_OK,96,7.9000000953674325
2690,4i0z_A_Zn_3121_OK,390,10.300000190734863
2691,4i2i_A_Zn_2679_OK,338,8.899999618530273
2692,4i2i_A_Zn_2680_OK,338,8.800000190734863
2693,4i2i_A_Zn_2681_OK,338,8.800000190734863
2694,4i2i_A_Zn_2682_OK,338,8.899999618530273
2695,4i2i_A_Zn_2683_OK,338,8.899999618530273
2696,4i2i_A_Zn_2684_OK,338,8.899999618530273
2697,4i2x_B_Zn_11487_OK,229,11.699999809265135
2698,4i68_A_Zn_734_OK,90,6.5999999046325675
2699,4i68_A_Zn_735_OK,90,6.699999809265138
2700,4i68_A_Zn_736_OK,90,6.699999809265138
2701,4icq_B_Zn_6371_OK,413,8.800000190734863
2702,4icq_B_Zn_6372_OK,413,8.800000190734863
2703,4icr_A_Zn_6265_OK,406,8.800000190734863
2704,4icr_A_Zn_6266_OK,406,8.800000190734863
2705,4ijt_A_Zn_1672_OK,198,6.699999809265138
2706,4ixm_A_Zn_4826_OK,318,10.0
2707,4ixm_A_Zn_4827_OK,318,9.899999618530273
2708,4j4k_A_Zn_3048_OK,385,9.0
2709,4j4k_A_Zn_3049_OK,385,9.0
2710,4j4m_A_Zn_2984_OK,195,10.600000381469727
2711,4j4m_B_Zn_2988_OK,200,10.600000381469727
2712,4jjj_A_Zn_5543_OK,636,3.5999999046325684
2713,4jjj_A_Zn_5544_OK,636,3.5999999046325684
2714,4jjj_A_Zn_5545_OK,636,3.5999999046325684
2715,4jjj_A_Zn_5546_OK,636,3.5999999046325684
2716,4jjj_A_Zn_5547_OK,636,3.5999999046325684
2717,4jjj_A_Zn_5550_OK,636,3.5999999046325684
2718,4jjj_A_Zn_5551_OK,636,3.5999999046325684
2719,4jjj_A_Zn_5552_OK,636,3.5999999046325684
2720,4jjj_A_Zn_5555_OK,636,3.5999999046325684
2721,4jjj_A_Zn_5556_OK,636,3.5999999046325684
2722,4jjj_A_Zn_5560_OK,636,3.5999999046325684
2723,4jjj_A_Zn_5561_OK,636,3.5999999046325684
2724,4jjj_A_Zn_5562_OK,636,3.5999999046325684
2725,4jjj_A_Zn_5563_OK,636,3.5999999046325684
2726,4jnj_B_Zn_3507_OK,114,7.0
2727,4jnj_B_Zn_3508_OK,114,7.0
2728,4jnj_B_Zn_3544_OK,114,7.0
2729,4jnj_D_Zn_3544_OK,113,7.0
2730,4jy6_A_Zn_6629_OK,208,12.600000381469727
2731,4jy6_A_Zn_6631_OK,208,12.699999809265135
2732,4jy6_A_Zn_6634_OK,208,12.600000381469727
2733,4jy6_D_Zn_6650_OK,231,10.800000190734863
2734,4k08_A_Zn_1143_OK,144,12.699999809265135
2735,4k0d_A_Zn_2064_OK,143,1.0
2736,4k0d_A_Zn_2070_OK,143,1.0
2737,4k0d_A_Zn_2071_OK,143,1.0
2738,4k0d_B_Zn_2064_OK,145,1.0
2739,4k0d_B_Zn_2070_OK,145,1.0
2740,4k0d_B_Zn_2071_OK,145,1.0
2741,4k0j_B_Zn_44022_OK,954,10.199999809265137
2742,4k1t_A_Zn_4676_OK,202,11.300000190734865
2743,4k1t_A_Zn_4720_OK,202,11.300000190734865
2744,4k1t_B_Zn_4676_OK,202,11.300000190734865
2745,4k1t_B_Zn_4705_OK,202,11.199999809265137
2746,4k1t_B_Zn_4714_OK,202,11.199999809265137
2747,4k69_A_Zn_1699_OK,215,11.899999618530273
2748,4k6t_B_Zn_8855_OK,186,5.599999904632568
2749,4k6t_B_Zn_8856_OK,186,5.5
2750,4k6t_G_Zn_9003_OK,185,5.5
2751,4k6t_G_Zn_9004_OK,185,5.5
2752,4k6t_G_Zn_9005_OK,185,5.5
2753,4k7s_A_Zn_1758_OK,70,12.399999618530273
2754,4k7s_C_Zn_1770_OK,72,12.100000381469727
2755,4k7u_C_Zn_1781_OK,72,12.0
2756,4k7u_C_Zn_1815_OK,72,12.199999809265135
2757,4k96_B_Zn_7265_OK,358,8.600000381469728
2758,4ka9_A_Zn_2039_OK,229,4.900000095367432
2759,4ka9_A_Zn_2040_OK,229,4.900000095367432
2760,4kay_A_Zn_10857_OK,332,10.800000190734863
2761,4kf9_A_Zn_2473_OK,318,10.600000381469727
2762,4kf9_A_Zn_2475_OK,318,10.600000381469727
2763,4kf9_A_Zn_2476_OK,318,10.600000381469727
2764,4kis_A_Zn_14341_OK,315,10.5
2765,4kis_D_Zn_14341_OK,287,10.199999809265137
2766,4kjm_A_Zn_1783_OK,122,6.0999999046325675
2767,4kjm_A_Zn_1784_OK,122,6.0999999046325675
2768,4kjm_A_Zn_1785_OK,122,6.0999999046325675
2769,4kjm_A_Zn_1786_OK,122,6.0999999046325675
2770,4kjm_A_Zn_1787_OK,122,6.0999999046325675
2771,4kjm_A_Zn_1788_OK,122,6.0999999046325675
2772,4kjm_A_Zn_1789_OK,122,6.0999999046325675
2773,4kjm_A_Zn_1791_OK,122,6.0999999046325675
2774,4kjm_B_Zn_1797_OK,118,6.199999809265138
2775,4kjm_B_Zn_1808_OK,118,6.199999809265138
2776,4kmb_1_Zn_3528_OK,149,11.399999618530273
2777,4kmb_2_Zn_3528_OK,149,11.399999618530273
2778,4kmb_3_Zn_3528_OK,149,11.399999618530273
2779,4koy_A_Zn_1438_OK,159,11.5
2780,4koy_A_Zn_1440_OK,159,11.5
2781,4koy_A_Zn_1441_OK,159,11.5
2782,4kw9_A_Zn_3384_OK,222,5.0
2783,4kw9_A_Zn_3385_OK,222,5.0
2784,4kw9_A_Zn_3386_OK,222,4.900000095367432
2785,4kw9_A_Zn_3387_OK,222,4.900000095367432
2786,4kw9_A_Zn_3388_OK,222,5.0
2787,4l19_A_Zn_2699_OK,166,11.100000381469727
2788,4l5o_A_Zn_5325_OK,217,11.199999809265137
2789,4l5o_C_Zn_5325_OK,217,11.199999809265137
2790,4l8h_A_Zn_2287_OK,121,4.0
2791,4l8h_B_Zn_2282_OK,123,4.300000190734863
2792,4la3_B_Zn_2962_OK,189,7.9000000953674325
2793,4lch_A_Zn_2324_OK,296,6.699999809265138
2794,4lcz_A_Zn_5779_OK,208,7.699999809265138
2795,4lcz_A_Zn_5781_OK,208,7.5999999046325675
2796,4lcz_C_Zn_7861_OK,208,7.5999999046325675
2797,4leh_A_Zn_4111_OK,167,10.600000381469727
2798,4leh_B_Zn_4111_OK,167,10.600000381469727
2799,4leh_C_Zn_4111_OK,167,10.600000381469727
2800,4lep_A_Zn_6848_OK,455,10.399999618530273
2801,4lep_B_Zn_6848_OK,452,10.100000381469727
2802,4lgr_A_Zn_2955_OK,253,8.800000190734863
2803,4lgr_B_Zn_2974_OK,122,10.800000190734863
2804,4lgr_B_Zn_2975_OK,122,10.800000190734863
2805,4llf_P_Zn_34540_OK,321,6.5
2806,4lmg_D_Zn_5103_OK,120,7.4000000953674325
2807,4lmy_A_Zn_2462_OK,149,9.300000190734863
2808,4lqf_A_Zn_3909_OK,78,5.800000190734862
2809,4lqf_L_Zn_3910_OK,219,12.300000190734865
2810,4lqf_L_Zn_3911_OK,219,12.300000190734865
2811,4lw9_C_Zn_10953_OK,118,9.399999618530273
2812,4lw9_D_Zn_10961_OK,119,9.600000381469727
2813,4lw9_D_Zn_10962_OK,119,9.600000381469727
2814,4lw9_E_Zn_10980_OK,118,9.399999618530273
2815,4lw9_F_Zn_10991_OK,114,9.699999809265137
2816,4lw9_J_Zn_11017_OK,119,9.600000381469727
2817,4lw9_K_Zn_11028_OK,117,9.600000381469727
2818,4lw9_L_Zn_11043_OK,118,9.399999618530273
2819,4lw9_R_Zn_10953_OK,118,9.399999618530273
2820,4lw9_R_Zn_10961_OK,118,9.399999618530273
2821,4lx9_A_Zn_1342_OK,157,10.300000190734863
2822,4lx9_A_Zn_1343_OK,157,10.300000190734863
2823,4ly5_A_Zn_1426_OK,190,10.899999618530273
2824,4lzv_A_Zn_1265_OK,159,10.5
2825,4lzv_A_Zn_1266_OK,159,10.5
2826,4lzv_A_Zn_1267_OK,159,10.600000381469727
2827,4m0c_A_Zn_3399_OK,212,10.0
2828,4m0c_B_Zn_3437_OK,210,10.0
2829,4m0c_B_Zn_3438_OK,210,10.0
2830,4m6g_A_Zn_1584_OK,215,10.100000381469727
2831,4mec_C_Zn_11406_OK,213,9.600000381469727
2832,4mgr_D_Zn_15294_OK,472,9.800000190734863
2833,4mia_B_Zn_8632_OK,545,7.699999809265138
2834,4mjt_D_Zn_17498_OK,236,4.900000095367432
2835,4mjt_D_Zn_17499_OK,236,4.900000095367432
2836,4mjt_F_Zn_17505_OK,236,4.900000095367432
2837,4mjt_O_Zn_17505_OK,9,1.0
2838,4mko_B_Zn_7668_OK,235,4.900000095367432
2839,4mko_C_Zn_7688_OK,235,4.900000095367432
2840,4mmk_J_Zn_6615_OK,69,6.300000190734862
2841,4mna_A_Zn_4934_OK,639,11.699999809265135
2842,4mna_A_Zn_4964_OK,639,11.699999809265135
2843,4mth_A_Zn_1093_OK,139,11.899999618530273
2844,4mth_A_Zn_1094_OK,139,11.899999618530273
2845,4mth_A_Zn_1095_OK,139,11.899999618530273
2846,4mtu_A_Zn_1161_OK,143,8.300000190734862
2847,4mxk_A_Zn_1246_OK,153,10.199999809265137
2848,4myp_A_Zn_1911_OK,121,8.100000381469728
2849,4myp_A_Zn_1912_OK,121,8.100000381469728
2850,4myp_A_Zn_1913_OK,121,8.100000381469728
2851,4n07_A_Zn_6311_OK,263,12.5
2852,4n07_B_Zn_6311_OK,261,12.5
2853,4n07_C_Zn_6374_OK,263,12.5
2854,4n3v_A_Zn_2806_OK,167,10.600000381469727
2855,4n4w_A_Zn_3650_OK,457,8.600000381469728
2856,4n4w_A_Zn_3651_OK,457,8.699999809265138
2857,4n7k_L_Zn_6598_OK,281,4.199999809265137
2858,4n7k_M_Zn_6999_OK,303,3.900000095367432
2859,4n7l_L_Zn_6701_OK,281,4.199999809265137
2860,4n7l_M_Zn_6936_OK,303,4.0
2861,4n7l_M_Zn_7068_OK,303,4.0
2862,4n7s_A_Zn_8053_OK,401,2.799999952316284
2863,4n7s_B_Zn_8053_OK,120,1.8999999761581419
2864,4n7s_C_Zn_8108_OK,401,2.799999952316284
2865,4n7s_C_Zn_8109_OK,401,2.799999952316284
2866,4n7s_C_Zn_8110_OK,401,2.799999952316284
2867,4n7s_D_Zn_8109_OK,120,1.8999999761581419
2868,4n80_A_Zn_4024_OK,399,2.5
2869,4n80_B_Zn_4024_OK,122,1.8999999761581419
2870,4n9v_A_Zn_4732_OK,295,5.800000190734862
2871,4ne7_A_Zn_2543_OK,356,9.300000190734863
2872,4ne7_A_Zn_2544_OK,356,9.300000190734863
2873,4ne7_A_Zn_2545_OK,356,9.300000190734863
2874,4ne7_A_Zn_2546_OK,356,9.300000190734863
2875,4ne7_A_Zn_2547_OK,356,9.300000190734863
2876,4nix_A_Zn_1682_OK,221,11.899999618530273
2877,4niy_B_Zn_10547_OK,211,11.899999618530273
2878,4niy_F_Zn_10547_OK,137,5.800000190734862
2879,4nj9_H_Zn_3339_OK,217,11.800000190734865
2880,4nj9_L_Zn_3304_OK,212,12.800000190734865
2881,4nj9_L_Zn_3305_OK,212,12.800000190734865
2882,4nj9_L_Zn_3306_OK,212,12.800000190734865
2883,4nj9_L_Zn_3308_OK,212,12.800000190734865
2884,4nj9_L_Zn_3339_OK,212,12.800000190734865
2885,4npd_A_Zn_1683_OK,58,3.2999999523162837
2886,4nrz_L_Zn_6728_OK,213,12.699999809265135
2887,4nt5_A_Zn_737_OK,93,7.9000000953674325
2888,4ntl_A_Zn_1975_OK,242,8.199999809265138
2889,4ntl_A_Zn_1976_OK,242,8.199999809265138
2890,4ntl_A_Zn_1977_OK,242,8.199999809265138
2891,4ntl_A_Zn_1978_OK,242,8.199999809265138
2892,4ntl_A_Zn_1979_OK,242,8.199999809265138
2893,4nxc_A_Zn_1275_OK,153,10.300000190734863
2894,4nxc_A_Zn_1276_OK,153,10.300000190734863
2895,4o3a_B_Zn_6283_OK,264,12.399999618530273
2896,4o3a_C_Zn_6283_OK,263,12.300000190734865
2897,4o6s_A_Zn_1418_OK,179,6.0
2898,4o6s_A_Zn_1419_OK,179,6.0
2899,4o6s_A_Zn_1421_OK,179,6.0
2900,4o6s_A_Zn_1422_OK,179,6.0
2901,4o6s_A_Zn_1424_OK,179,6.0
2902,4o6s_A_Zn_1425_OK,179,6.0
2903,4odr_A_Zn_1705_OK,104,10.399999618530273
2904,4ojl_A_Zn_17021_OK,758,3.7000000476837163
2905,4ojl_B_Zn_17021_OK,756,3.7000000476837163
2906,4ojl_C_Zn_17021_OK,759,3.7000000476837163
2907,4ong_L_Zn_3332_OK,214,12.600000381469727
2908,4ong_L_Zn_3360_OK,214,12.5
2909,4ong_L_Zn_3363_OK,214,12.5
2910,4ong_L_Zn_3365_OK,214,12.5
2911,4ong_L_Zn_3368_OK,214,12.5
2912,4ong_L_Zn_3369_OK,214,12.600000381469727
2913,4ong_L_Zn_3371_OK,214,12.5
2914,4oqg_B_Zn_12253_OK,263,10.699999809265137
2915,4ote_A_Zn_3724_OK,239,8.5
2916,4ote_A_Zn_3725_OK,239,8.5
2917,4ote_A_Zn_3727_OK,239,8.5
2918,4ote_A_Zn_3728_OK,239,8.5
2919,4ote_A_Zn_3729_OK,239,8.5
2920,4ote_A_Zn_3732_OK,239,8.5
2921,4ote_A_Zn_3733_OK,239,8.5
2922,4ote_A_Zn_3735_OK,239,8.5
2923,4ote_A_Zn_3767_OK,239,8.5
2924,4ote_B_Zn_3727_OK,241,8.5
2925,4ote_B_Zn_3767_OK,241,8.5
2926,4ote_B_Zn_3770_OK,241,8.5
2927,4ote_B_Zn_3771_OK,241,8.5
2928,4ote_B_Zn_3773_OK,241,8.5
2929,4ox5_A_Zn_1480_OK,184,8.5
2930,4oxd_B_Zn_7078_OK,182,8.399999618530272
2931,4oxd_B_Zn_7080_OK,182,8.399999618530272
2932,4oxd_E_Zn_7080_OK,171,8.199999809265138
2933,4oxd_E_Zn_7093_OK,171,8.300000190734862
2934,4oxd_E_Zn_7102_OK,171,8.399999618530272
2935,4oy6_A_Zn_1490_OK,186,7.0
2936,4oy6_A_Zn_1491_OK,186,7.0
2937,4oy6_A_Zn_1493_OK,186,7.0
2938,4oy6_A_Zn_1494_OK,186,7.0
2939,4oy6_A_Zn_1495_OK,186,7.0
2940,4oy6_A_Zn_1496_OK,186,7.0
2941,4oy6_A_Zn_1497_OK,186,7.0
2942,4oy8_A_Zn_1478_OK,186,7.0
2943,4oy8_A_Zn_1479_OK,186,7.0
2944,4p3x_A_Zn_2490_OK,305,6.199999809265138
2945,4p62_A_Zn_2027_OK,269,10.300000190734863
2946,4p6p_A_Zn_3320_OK,216,7.699999809265138
2947,4p6p_A_Zn_3321_OK,216,7.699999809265138
2948,4p6p_A_Zn_3322_OK,216,7.699999809265138
2949,4p6p_B_Zn_3339_OK,218,7.4000000953674325
